ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
206.253.33.131,ns2.pld.com.,10821,PIONEERINTERNET,US,Ulysses,,,false,0.90,2021-03-14T03:28:29Z,2021-02-12T15:31:02Z
216.17.128.2,ns2.frii.com.,6582,FRII,US,Fort Collins,undisclosed,,false,1.00,2021-02-13T00:02:09Z,2021-02-12T15:31:12Z
216.170.153.146,ns8.dns.tds.net.,4181,TDS-AS,US,Verona,anonymous,,false,0.98,2021-03-17T10:21:49Z,2021-02-12T15:31:15Z
216.183.90.190,ns2.blink.ca.,26788,ROGERS-COMMUNICATIONS,CA,Mississauga,,,false,1.00,2021-02-13T00:02:10Z,2021-02-12T15:31:48Z
66.109.229.4,dns3.dejazzd.com.,7029,WINDSTREAM,US,Lebanon,SERVFAIL,,false,1.00,2021-02-13T00:02:09Z,2021-02-12T15:31:53Z
66.109.229.6,dns2.dejazzd.com.,7029,WINDSTREAM,US,Lebanon,SERVFAIL,,false,1.00,2021-02-13T00:02:16Z,2021-02-12T15:31:54Z
216.185.64.6,unallocated-static.rogers.com.,12021,ROGERS-COMMUNICATIONS,CA,Hamilton,,,false,1.00,2021-02-13T00:02:19Z,2021-02-12T15:32:22Z
216.194.28.33,ns1.metconnect.net.,16524,METTEL,US,Rye,,,false,1.00,2021-03-17T10:21:32Z,2021-02-12T15:32:45Z
216.194.28.69,ns2.metconnect.net.,16524,METTEL,US,Rye,,,false,1.00,2021-03-15T13:20:48Z,2021-02-12T15:32:51Z
216.199.46.11,nsorl.fdn.com.,7029,WINDSTREAM,US,,SERVFAIL,,false,1.00,2021-03-17T10:22:09Z,2021-02-12T15:32:54Z
216.199.54.9,nsftl.fdn.com.,7029,WINDSTREAM,US,,SERVFAIL,,false,1.00,2021-03-17T10:21:07Z,2021-02-12T15:32:55Z
216.21.128.22,dns1.van.radiant.net.,15247,RADIANT-VANCOUVER,CA,Richmond,PowerDNS Recursor 4.1.16 (built May 19 2020 09:36:25 by buildbot@cb7364ce7d2b),,true,1.00,2021-02-13T00:03:08Z,2021-02-12T15:33:07Z
216.21.129.22,dns2.van.radiant.net.,15247,RADIANT-VANCOUVER,CA,,PowerDNS Recursor 4.2.1 (built Dec  6 2019 15:21:13 by root@b55bffd5a41e),,true,1.00,2021-03-17T10:20:13Z,2021-02-12T15:33:10Z
206.74.254.2,dns4.InfoAve.net.,2711,SPIRITTEL-AS,US,Hemingway,"Aww, Shucks!!!",,false,0.90,2021-03-17T10:21:28Z,2021-02-12T15:33:24Z
216.229.0.25,rcdns1.binary.net.,7806,ASN7806,US,Lincoln,binary.net,,true,1.00,2021-03-17T10:21:19Z,2021-02-12T15:34:11Z
66.151.145.1,ns1.sje.pnap.net.,12182,INTERNAP-2BLK,US,San Jose,,,false,1.00,2021-03-17T10:19:18Z,2021-02-12T15:34:44Z
66.153.50.66,dns1-nyc.paetec.net.,7029,WINDSTREAM,US,Trona,SERVFAIL,,false,1.00,2021-03-17T10:21:48Z,2021-02-12T15:34:46Z
66.163.0.161,66-163-0-161.ip.tor.radiant.net.,21724,RADIANT-TORONTO,CA,Whitby,PowerDNS Recursor 4.2.5 (built Sep 28 2020 12:32:45 by root@3cd11bf9ec9c),,true,1.00,2021-03-15T22:25:45Z,2021-02-12T15:34:50Z
66.163.0.173,66-163-0-173.ip.tor.radiant.net.,21724,RADIANT-TORONTO,CA,Whitby,PowerDNS Recursor 4.2.5 (built Sep 28 2020 12:32:45 by root@3cd11bf9ec9c),,true,1.00,2021-03-02T23:20:35Z,2021-02-12T15:34:51Z
207.17.190.5,,28502,Alestra Innovacion Digital S de RL de CV,US,,Microsoft DNS 6.0.6003 (1773501D),,false,1.00,2021-03-17T10:21:19Z,2021-02-12T15:35:56Z
207.170.3.6,dns1.norlight.net.,7029,WINDSTREAM,US,,SERVFAIL,,false,1.00,2021-03-17T10:21:34Z,2021-02-12T15:36:09Z
207.170.7.6,dns2.norlight.net.,7029,WINDSTREAM,US,,SERVFAIL,,false,1.00,2021-03-17T10:21:34Z,2021-02-12T15:36:10Z
66.180.96.12,dns.dal.cbeyond.com.,17184,ATL-CBEYOND,US,Dallas,PowerDNS Recursor 4.0.7 (built Nov 27 2017 12:03:02 by root@25912ad58088),,false,1.00,2021-03-17T10:22:36Z,2021-02-12T15:36:11Z
216.254.141.2,tor-dns-recursive.primus.ca.,6407,PRIMUS-AS6407,CA,Georgetown,,,false,0.98,2021-03-17T10:20:23Z,2021-02-12T15:36:32Z
207.217.126.81,do-not-use-rns1.earthlink.net.,7029,WINDSTREAM,US,,Version: main/17458,,false,1.00,2021-03-17T10:21:29Z,2021-02-12T15:37:27Z
216.52.126.1,ns1.wdc002.pnap.net.,10913,INTERNAP-BLK,US,,,,false,1.00,2021-03-17T10:22:14Z,2021-02-12T15:38:45Z
207.248.224.71,dns-cache-mty1.alestra.net.mx.,11172,"Alestra, S. de R.L. de C.V.",MX,Apodaca,none,,false,0.99,2021-03-17T10:22:10Z,2021-02-12T15:38:53Z
216.52.169.1,ns1.hou.pnap.net.,13791,INTERNAP-BLK3,US,,,,false,1.00,2021-03-17T10:19:20Z,2021-02-12T15:38:55Z
207.248.57.11,dns2.telumasp.net.,11888,"Television Internacional, S.A. de C.V.",MX,Monterrey,,,false,0.91,2021-03-17T10:20:14Z,2021-02-12T15:38:56Z
216.52.41.1,ns1.den.pnap.net.,13790,INTERNAP-BLK3,US,,,,false,1.00,2021-03-15T22:25:44Z,2021-02-12T15:38:58Z
216.52.65.1,ns1.phi.pnap.net.,12178,INTERNAP-2BLK,US,,,,false,1.00,2021-03-17T10:21:18Z,2021-02-12T15:38:59Z
216.52.94.1,ns1.nym.pnap.net.,13789,INTERNAP-BLK3,US,,,,false,1.00,2021-03-17T10:20:22Z,2021-02-12T15:39:00Z
216.52.94.33,ns2.nym.pnap.net.,13789,INTERNAP-BLK3,US,,,,false,1.00,2021-03-17T10:20:34Z,2021-02-12T15:39:01Z
216.54.201.11,ns2.firelan.net.,36020,SECDES,US,,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.8,,false,0.88,2021-03-17T10:21:53Z,2021-02-12T15:39:25Z
66.216.18.222,,19151,BBO-1,US,Cleveland,9.11.10-RedHat-9.11.10-1.fc29,,true,1.00,2021-03-17T10:21:29Z,2021-02-12T15:39:26Z
66.242.160.6,rdns-c.modesto.net.,25649,AYERA-AS,US,,9.9.5-3ubuntu0.8-Ubuntu,,true,0.92,2021-03-17T10:22:24Z,2021-02-12T15:40:16Z
207.68.32.38,nsnorf.bellatlantic.net.,701,UUNET,US,,,,false,1.00,2021-03-17T10:21:18Z,2021-02-12T15:41:40Z
207.68.32.39,home7.bellatlantic.net.,701,UUNET,US,,,,false,1.00,2021-03-17T10:21:35Z,2021-02-12T15:41:41Z
207.69.188.171,optns1.earthlink.net.,7029,WINDSTREAM,US,,Version: main/17458,,false,1.00,2021-03-17T10:22:47Z,2021-02-12T15:41:42Z
207.69.188.172,optns2.earthlink.net.,7029,WINDSTREAM,US,,Version: main/17458,,false,1.00,2021-03-17T10:20:34Z,2021-02-12T15:41:44Z
207.69.188.185,rns1.earthlink.net.,7029,WINDSTREAM,US,,Version: main/17458,,false,1.00,2021-03-17T10:21:07Z,2021-02-12T15:41:45Z
207.69.188.186,rns2.earthlink.net.,7029,WINDSTREAM,US,,Version: main/17458,,false,1.00,2021-03-17T10:21:18Z,2021-02-12T15:41:46Z
207.69.188.187,rns3.earthlink.net.,7029,WINDSTREAM,US,,Version: main/17458,,false,1.00,2021-03-17T10:22:18Z,2021-02-12T15:41:47Z
207.91.5.32,nsvip06.windstream.net.,7029,WINDSTREAM,US,,SERVFAIL,,false,1.00,2021-03-15T22:25:40Z,2021-02-12T15:42:17Z
216.83.236.227,ns1.networktel.net.,7029,WINDSTREAM,US,,SERVFAIL,,false,1.00,2021-03-17T10:20:44Z,2021-02-12T15:43:14Z
66.6.65.5,,7029,WINDSTREAM,US,,SERVFAIL,,false,1.00,2021-03-17T10:22:17Z,2021-02-12T15:43:27Z
208.38.65.35,dnscache2.izoom.net.,7029,WINDSTREAM,US,Elk River,SERVFAIL,,false,1.00,2021-03-17T10:21:35Z,2021-02-12T15:46:42Z
208.38.65.37,dnscache1.izoom.net.,7029,WINDSTREAM,US,Elk River,SERVFAIL,,false,1.00,2021-03-15T22:25:41Z,2021-02-12T15:46:43Z
217.150.35.129,ns1.transtelecom.net.,20485,Joint Stock Company TransTeleCom,RU,Rostov-on-Don,9.11.3-1ubuntu1.14-Ubuntu,,true,1.00,2021-03-17T10:22:10Z,2021-02-12T15:47:58Z
67.17.215.132,dns1.snv.gblx.net.,3549,LVLT-3549,US,,Version: recursive-main/20717463,,false,0.98,2021-03-16T02:25:52Z,2021-02-12T15:49:19Z
217.173.198.3,apollo.po.opole.pl.,21182,Opole University,PL,Opole,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.7,,true,0.98,2021-03-16T02:25:53Z,2021-02-12T15:49:24Z
208.72.120.204,dns1.295.ca.,36493,295CA-TOR-ASN,CA,,Go Away,,false,1.00,2021-03-17T10:22:19Z,2021-02-12T15:50:13Z
208.78.24.238,dns1.nyc.dns-roots.net.,29838,AMC,US,New York,DNSROOTS,,true,1.00,2021-03-17T10:20:34Z,2021-02-12T15:50:26Z
200.56.224.11,ns.marcatel.com.mx.,19332,"Marcatel Com, S.A. de C.V.",MX,,Security,,false,0.99,2021-03-17T10:22:11Z,2021-02-12T15:50:33Z
209.114.255.26,reverse.26.255.114.209.static.ldmi.com.,7029,WINDSTREAM,US,,SERVFAIL,,false,1.00,2021-03-17T10:22:17Z,2021-02-12T15:51:24Z
200.58.72.77,killa.supernet.com.bo.,27839,Comteco Ltda,BO,Cochabamba,,,true,1.00,2021-03-17T10:20:37Z,2021-02-12T15:51:37Z
217.29.16.250,name2.saimanet.kg.,29061,Saimanet Telecomunications,KG,Bishkek,9.2.4,,false,0.96,2021-03-17T10:21:49Z,2021-02-12T15:52:32Z
209.143.0.10,primary.dns.bright.net.,7106,INDEPENDENTSFIBERNETWORK,US,Lima,9.16.11-Ubuntu,,false,0.99,2021-03-17T10:21:49Z,2021-02-12T15:53:20Z
200.76.5.147,dns-cache-gdl.alestra.net.mx.,11172,"Alestra, S. de R.L. de C.V.",MX,San Luis Potosí City,none,,false,0.98,2021-03-17T10:20:46Z,2021-02-12T15:53:47Z
200.94.26.115,static-200-94-26-115.alestra.net.mx.,11172,"Alestra, S. de R.L. de C.V.",MX,Cuernavaca,none,,false,0.98,2021-03-17T10:19:48Z,2021-02-12T15:55:17Z
217.77.71.33,,16058,Gabon-Telecom,GA,Libreville,,,false,0.98,2021-03-17T10:21:43Z,2021-02-12T15:55:19Z
209.216.160.131,,11233,GORGE-NETWORKS,US,Grass Valley,,,false,0.89,2021-03-17T10:22:26Z,2021-02-12T15:58:06Z
209.216.160.2,,11233,GORGE-NETWORKS,US,Grass Valley,,,false,0.89,2021-03-17T10:21:37Z,2021-02-12T15:58:08Z
209.239.11.98,ns2.execulink.com.,7794,EXECULINK,CA,Belmont,9.11.4-P2-RedHat-9.11.4-26.P2.el7_9.3,,false,1.00,2021-03-17T10:21:35Z,2021-02-12T15:58:56Z
209.253.113.10,cachens2.mcleodusa.net.,7029,WINDSTREAM,US,Dallas,SERVFAIL,,false,1.00,2021-03-17T10:21:28Z,2021-02-12T15:59:37Z
209.253.113.18,cachens3.mcleodusa.net.,7029,WINDSTREAM,US,Dallas,SERVFAIL,,false,1.00,2021-03-17T10:21:29Z,2021-02-12T15:59:38Z
209.253.113.2,chcgilsib001-confms02.windstream.net.,7029,WINDSTREAM,US,Dallas,SERVFAIL,,false,1.00,2021-03-17T10:21:28Z,2021-02-12T15:59:39Z
201.161.6.46,d46.maxcom.net.mx.,22566,"Maxcom Telecomunicaciones, S.A.B. de C.V.",MX,Mexico City,PowerDNS Recursor 4.1.11,,false,1.00,2021-03-17T10:22:11Z,2021-02-12T16:00:34Z
210.107.239.131,ns.sejong.ac.kr.,9769,Sejong University,KR,,,,false,0.99,2021-03-16T02:25:55Z,2021-02-12T16:04:01Z
68.87.72.130,nrcns.area4.il.chicago.comcast.net.,7922,COMCAST-7922,US,Chicago,[SECURED],,true,1.00,2021-03-17T10:22:51Z,2021-02-12T16:04:26Z
68.87.74.166,cns.bonitasprngs.fl.naples.comcast.net.,7922,COMCAST-7922,US,Naples,[SECURED],,true,1.00,2021-03-16T02:25:50Z,2021-02-12T16:04:28Z
210.180.98.69,fns2.hananet.net.,9318,SK Broadband Co Ltd,KR,Seo-gu,,,false,0.18,2021-03-17T10:19:48Z,2021-02-12T16:04:57Z
210.181.4.25,ns2.dreamline.co.kr.,9457,DREAMLINE CO.,KR,,DREAM-LINE!!!,,false,1.00,2021-03-17T10:22:54Z,2021-02-12T16:05:09Z
219.250.36.130,bns2.hananet.net.,9318,SK Broadband Co Ltd,KR,Seoul,,,false,1.00,2021-03-17T10:21:34Z,2021-02-12T16:06:29Z
210.220.163.82,bns1.hananet.net.,9318,SK Broadband Co Ltd,KR,Seoul,,,false,1.00,2021-03-15T22:25:49Z,2021-02-12T16:06:30Z
219.252.1.100,ns1.skline.co.kr.,18302,SK Telecom,KR,Gwanak-gu,,,false,0.97,2021-03-17T10:21:34Z,2021-02-12T16:06:35Z
69.16.132.4,dns1.puregig.net.,12989,StackPath LLC,US,,PowerDNS Recursor 4.1.17 (built Jun 30 2020 14:59:38 by buildbot@a3480f4a5df2),,false,1.00,2021-03-17T10:22:11Z,2021-02-12T16:06:36Z
69.16.169.11,dnscache01.easynews.com.,34305,Base IP B.V.,US,,PowerDNS Recursor 4.1.17 (built Jun 30 2020 14:59:38 by buildbot@a3480f4a5df2),,false,0.96,2021-03-15T22:26:12Z,2021-02-12T16:06:38Z
69.16.170.11,dnscache02.easynews.com.,34305,Base IP B.V.,US,,PowerDNS Recursor 4.1.17 (built Jun 30 2020 14:59:38 by buildbot@a3480f4a5df2),,false,0.75,2021-02-13T00:02:12Z,2021-02-12T16:06:41Z
69.169.190.211,,29933,OFF-CAMPUS-TELECOMMUNICATIONS,US,Orem,PowerDNS Recursor 4.1.1,,false,1.00,2021-02-13T00:02:17Z,2021-02-12T16:06:53Z
210.23.129.34,,1221,Telstra Corporation Ltd,AU,,,,false,0.98,2021-03-17T10:19:24Z,2021-02-12T16:07:15Z
69.28.104.5,ns2.telekenex.com.,32035,CCDT-AS,US,,9.11.24-RedHat-9.11.24-2.fc33,,false,1.00,2021-02-13T00:02:23Z,2021-02-12T16:07:43Z
69.28.97.4,ns.telekenex.com.,32035,CCDT-AS,US,,9.11.28-RedHat-9.11.28-1.fc33,,false,1.00,2021-03-16T02:25:50Z,2021-02-12T16:08:15Z
69.60.160.203,edelta2.DADNS.america.net.,4452,AMERICA,US,,9.10.2-P3,,false,0.99,2021-03-17T10:19:36Z,2021-02-12T16:09:32Z
221.139.13.130,cns2.hananet.net.,9318,SK Broadband Co Ltd,KR,Yangcheon-gu,,,false,1.00,2021-03-17T10:22:16Z,2021-02-12T16:11:19Z
210.80.58.3,dialcache300.ns.uu.net.,703,UUNET,SG,,,,false,1.00,2021-03-17T10:20:25Z,2021-02-12T16:11:55Z
210.94.0.7,fns1.hananet.net.,9318,SK Broadband Co Ltd,KR,Seoul,,,false,1.00,2021-03-17T10:21:54Z,2021-02-12T16:13:18Z
210.94.0.73,cns1.hananet.net.,9318,SK Broadband Co Ltd,KR,Seoul,,,false,1.00,2021-03-17T10:20:30Z,2021-02-12T16:13:25Z
72.14.163.190,ns1.blink.ca.,26788,ROGERS-COMMUNICATIONS,CA,Burlington,,,false,1.00,2021-03-17T10:22:10Z,2021-02-12T16:14:41Z
202.130.97.65,dns1.ibn-ipv6.info.,9381,HKBN Enterprise Solutions HK Limited,HK,Central,[SECURED],,true,1.00,2021-03-17T10:21:51Z,2021-02-12T16:17:26Z
202.136.162.11,dns01.ntts-idc.net.sg.,17645,NTT SINGAPORE PTE LTD,SG,,none,,false,0.99,2021-03-17T10:21:11Z,2021-02-12T16:19:19Z
202.14.67.4,ns1.pacific.net.hk.,2706,HKBN Enterprise Solutions HK Limited,HK,,,,false,1.00,2021-03-17T10:20:24Z,2021-02-12T16:20:22Z
76.14.96.13,ns1.wscrm-ca.wavecable.com.,11404,AS-WAVE-1,US,Rocklin,,,true,1.00,2021-03-13T23:26:03Z,2021-02-12T16:20:29Z
76.14.96.14,ns2.wscrm-ca.wavecable.com.,11404,AS-WAVE-1,US,Rocklin,,,true,1.00,2021-03-17T10:21:30Z,2021-02-12T16:20:30Z
211.63.64.11,ns1.haninternet.net.,38661,purplestones,KR,,secure! ,,false,0.99,2021-03-17T10:21:09Z,2021-02-12T16:21:06Z
202.180.160.1,ns7.imsbiz.com.,4515,HKT Limited,HK,Chai Wan,[Secured],,false,0.98,2021-03-17T10:22:55Z,2021-02-12T16:28:57Z
202.182.0.1,,38888,"Milcom Co., Ltd. Internet Service Provider Bangkok",TH,,,,false,0.97,2021-03-17T10:19:38Z,2021-02-12T16:29:25Z
80.243.64.67,ns1.vntc.ru.,21332,PVimpelCom,RU,,9.10.3-P4-Ubuntu,,false,0.88,2021-03-17T10:22:12Z,2021-02-12T16:29:53Z
80.254.77.39,riv1-ns01.monzoon.net.,24889,Monzoon Networks AG,CH,Zweidlen-Dorf,,,true,1.00,2021-02-13T00:02:13Z,2021-02-12T16:31:23Z
80.254.79.157,zrh1-ns01.monzoon.net.,24889,Monzoon Networks AG,CH,Zweidlen-Dorf,,,true,1.00,2021-03-17T10:21:17Z,2021-02-12T16:31:23Z
202.30.143.11,ns.shinbiro.com.,4670,Shinbiro,KR,,Sejong Telecom Inc.,,false,1.00,2021-03-17T10:20:57Z,2021-02-12T16:33:15Z
80.73.1.1,ns1.sloboda.net.,13188,Content Delivery Network Ltd,UA,Kyiv,,,false,0.99,2021-03-17T10:21:48Z,2021-02-12T16:33:36Z
202.44.52.1,ns1.worldinternetworkcorporation.com.,23932,Internet Service Provider,TH,,,,false,0.89,2021-03-17T10:22:27Z,2021-02-12T16:34:11Z
81.17.66.13,ns0.swisp.co.uk.,21470,South West Communications Group Ltd,GB,Exeter,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.11,,false,0.98,2021-03-13T23:26:10Z,2021-02-12T16:37:58Z
212.33.190.215,*.soldnsdomain.com.,41132,SOL-AS,SA,,,,false,0.71,2021-03-17T10:20:35Z,2021-02-12T16:44:02Z
82.151.90.1,bow.mauritel.mr.,29544,MAURITEL,MR,,,,false,0.89,2021-03-17T10:22:19Z,2021-02-12T16:44:52Z
83.143.8.249,,29465,MTN NIGERIA Communication limited,NG,,3.0.76-0.11-xen,,false,1.00,2021-03-17T10:22:34Z,2021-02-12T16:49:33Z
212.73.140.66,pns.neterra.net.,34224,Neterra Ltd.,BG,,You must be joking :),,false,0.97,2021-03-17T10:20:22Z,2021-02-12T16:53:53Z
203.112.2.4,ns01.miinet.jp.,17677,ARTERIA Networks Corporation,JP,,,,false,0.99,2021-03-17T10:19:19Z,2021-02-12T16:54:25Z
203.112.2.5,ns02.miinet.jp.,17677,ARTERIA Networks Corporation,JP,,,,false,1.00,2021-03-17T10:22:39Z,2021-02-12T16:54:28Z
62.134.11.4,dns-muc.de.ignite.net.,5400,British Telecommunications PLC,GB,,,,false,0.92,2021-03-16T02:25:48Z,2021-02-12T16:55:35Z
203.115.130.72,,6648,"Bayan Telecommunications, Inc.",PH,Cabangila,Query Not Allowed.,,true,1.00,2021-03-17T10:22:49Z,2021-02-12T16:56:38Z
203.119.36.106,nscache2.vnnic.net.vn.,24066,Vietnam Internet Network Information Center,VN,,,,false,1.00,2021-03-17T10:22:49Z,2021-02-12T16:57:26Z
203.119.8.106,nscache1.vnnic.net.vn.,23902,Vietnam Internet network information center (VNNIC),VN,,,,false,0.99,2021-03-17T10:20:34Z,2021-02-12T16:57:30Z
212.94.32.32,ns3.zugernet.ch.,28859,acdalis ag,CH,,9.9.5-9+deb8u17-Debian,,true,0.98,2021-03-17T10:22:44Z,2021-02-12T16:57:55Z
62.196.2.70,primary.netscalibur.it.,3302,Irideos S.p.A.,IT,Sulzano,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.6,,false,1.00,2021-03-17T10:21:47Z,2021-02-12T16:59:48Z
203.143.0.25,lanka-com1.lankacom.net.,5087,Lanka Communication Services,LK,Nugegoda,9.11.4-P2-RedHat-9.11.4-16.P2.el7_8.6,,true,1.00,2021-03-17T10:22:53Z,2021-02-12T17:01:44Z
203.144.207.49,dns2.asianet.co.th.,7470,"TRUE INTERNET Co.,Ltd.",TH,Bangkok,,,true,1.00,2021-03-17T10:22:58Z,2021-02-12T17:01:50Z
203.146.237.237,ns01.csloxinfo.com.,4750,CS LOXINFO PUBLIC COMPANY LIMITED,TH,Bangkok,CSLoxinfo,,false,1.00,2021-03-17T10:22:54Z,2021-02-12T17:02:15Z
87.117.196.200,,20860,Iomart Cloud Services Limited,GB,Chelmsford,,,false,1.00,2021-03-17T10:21:47Z,2021-02-12T17:05:09Z
203.2.193.67,cache350.ns.uu.net.,703,UUNET,AU,,,,false,1.00,2021-03-16T02:25:53Z,2021-02-12T17:07:38Z
203.240.193.11,,4670,Shinbiro,KR,,Sejong Telecom Inc.,,false,0.99,2021-03-16T02:25:51Z,2021-02-12T17:09:18Z
203.248.252.2,cns3.bora.net.,3786,LG DACOM Corporation,KR,,NO!!!,,false,0.96,2021-03-16T02:25:51Z,2021-02-12T17:09:30Z
203.253.31.1,ns.ssu.ac.kr.,4766,Korea Telecom,KR,,,,false,0.96,2021-03-16T02:25:55Z,2021-02-12T17:10:16Z
62.94.0.41,ns3.eutelia.it.,15589,Irideos S.p.A.,IT,Civitavecchia,PowerDNS Recursor 4.2.5 (built Sep 28 2020 12:32:45 by root@3cd11bf9ec9c),,false,1.00,2021-03-16T02:25:48Z,2021-02-12T17:11:23Z
203.50.2.71,lon-resolver.telstra.net.,1221,Telstra Corporation Ltd,AU,Northcote,unknown,,false,1.00,2021-03-16T02:25:52Z,2021-02-12T17:11:36Z
89.96.244.166,89-96-244-166.ip14.fastwebnet.it.,12874,Fastweb,IT,Milan,,,false,0.64,2021-03-16T02:25:56Z,2021-02-12T17:11:52Z
63.251.129.1,ns1.bsn.pnap.net.,14742,INTERNAP-BLOCK-4,US,,,,false,1.00,2021-03-16T02:25:52Z,2021-02-12T17:15:05Z
63.251.62.33,ns2.sfo.pnap.net.,14743,INTERNAP-BLOCK-4,US,,,,false,1.00,2021-03-16T02:25:53Z,2021-02-12T17:15:10Z
213.244.72.31,gns.paltel.net.,12975,Palestine Telecommunications Company (PALTEL),PS,,9.11.4-P2-RedHat-9.11.4-9.P2.el7,,false,1.00,2021-03-17T10:20:12Z,2021-02-12T17:19:20Z
213.33.99.70,res1.a1.net.,8447,A1 Telekom Austria AG,AT,,,,true,0.99,2021-03-16T02:25:45Z,2021-02-12T17:19:40Z
213.52.192.198,re1.lon7.telecity.net.,15830,Telecitygroup International Limited,GB,,not currently available,,false,0.92,2021-03-16T02:25:45Z,2021-02-12T17:21:18Z
205.171.3.65,resolver1.qwest.net.,209,CENTURYLINK-US-LEGACY-QWEST,US,Vassar,,,false,1.00,2021-03-16T02:25:47Z,2021-02-12T17:23:45Z
64.212.106.84,dns1.jfk.gblx.net.,3549,LVLT-3549,US,New York,Version: recursive-main/20717463,,false,0.99,2021-03-17T10:22:17Z,2021-02-12T17:24:57Z
64.215.98.148,dns1.lon.gblx.net.,3549,LVLT-3549,US,,Version: recursive-main/20717463,,false,1.00,2021-03-17T10:22:24Z,2021-02-12T17:24:57Z
216.116.96.2,nscl-01.tierzero.net.,11509,TIERZERO-AS11509,US,Brentwood,Tierzero BIND,,false,0.97,2021-03-16T02:25:49Z,2021-02-12T17:25:12Z
64.233.207.2,dns2.wideopenwest.com.,12083,WOW-INTERNET,US,Evansville,9.11.0-P3,,true,0.98,2021-03-16T02:25:50Z,2021-02-12T17:25:23Z
64.233.217.2,try11-dns1.try.wideopenwest.com.,12083,WOW-INTERNET,US,Saint Clair Shores,9.11.2-P1,,true,1.00,2021-03-17T10:20:55Z,2021-02-12T17:25:24Z
64.233.222.2,col11-dns1.col.wideopenwest.com.,12083,WOW-INTERNET,US,Columbus,9.14.3,,true,1.00,2021-03-17T10:20:44Z,2021-02-12T17:25:36Z
64.233.222.7,col11-dns2.col.wideopenwest.com.,12083,WOW-INTERNET,US,Columbus,9.14.3,,true,1.00,2021-03-17T10:21:07Z,2021-02-12T17:25:37Z
64.238.96.12,dns.atl.cbeyond.com.,17184,ATL-CBEYOND,US,Atlanta,PowerDNS Recursor 4.0.7 (built Nov 27 2017 12:03:02 by root@25912ad58088),,false,1.00,2021-03-17T10:22:25Z,2021-02-12T17:25:38Z
216.135.0.10,ns1.communitytelephone.net.,7029,WINDSTREAM,US,Dale,SERVFAIL,,false,1.00,2021-03-15T22:25:40Z,2021-02-12T17:26:00Z
206.124.65.253,boingo.gte.net.,701,UUNET,US,,,,false,1.00,2021-03-17T10:20:44Z,2021-02-12T17:28:40Z
206.165.6.11,dns1.phx.gblx.net.,3549,LVLT-3549,US,Phoenix,Version: recursive-main/20717463,,false,0.98,2021-03-15T22:25:39Z,2021-02-12T17:30:29Z
64.69.100.68,wal-resolv1-sun.onecommunications.net.,7029,WINDSTREAM,US,,SERVFAIL,,false,1.00,2021-03-15T22:25:40Z,2021-02-12T17:32:41Z
64.69.98.35,spr-resolv3-sun.onecommunications.net.,7029,WINDSTREAM,US,,SERVFAIL,,false,1.00,2021-03-15T22:25:40Z,2021-02-12T17:33:00Z
64.80.203.194,dns1-phi.paetec.net.,7029,WINDSTREAM,US,Princeton,SERVFAIL,,false,1.00,2021-03-15T22:25:44Z,2021-02-12T17:33:50Z
64.80.255.240,dns2-roc.paetec.net.,7029,WINDSTREAM,US,North Andover,SERVFAIL,,false,1.00,2021-03-15T22:25:45Z,2021-02-12T17:33:52Z
64.80.255.251,,7029,WINDSTREAM,US,North Andover,SERVFAIL,,false,1.00,2021-03-15T22:25:39Z,2021-02-12T17:33:53Z
64.94.1.1,ns1.acs.pnap.net.,14745,INTERNAP-BLOCK-4,US,Acworth,,,false,0.98,2021-03-15T21:30:29Z,2021-02-12T17:35:52Z
64.94.33.1,ns1.chg.pnap.net.,19024,INTERNAP-BLK5,US,Chicago,,,false,1.00,2021-03-16T02:25:56Z,2021-02-12T17:35:56Z
185.161.112.33,fw1.parvazsys.ir.,50057,Parvaz System Information Technology Company (Ltd),IR,,9.11.3-1ubuntu1.14-Ubuntu,,false,1.00,2021-03-17T10:22:51Z,2021-03-04T05:42:19Z
142.44.163.35,phxserver.net.,16276,OVH SAS,CA,,,,true,1.00,2021-03-15T22:25:45Z,2021-03-06T03:01:09Z
185.161.112.34,fw2.parvazsys.ir.,50057,Parvaz System Information Technology Company (Ltd),IR,,9.11.3-1ubuntu1.14-Ubuntu,,false,1.00,2021-03-17T10:20:58Z,2021-03-08T04:28:44Z
185.161.112.38,,50057,Parvaz System Information Technology Company (Ltd),IR,,,,false,0.73,2021-03-15T22:25:42Z,2021-03-08T04:33:09Z
94.140.14.141,dns-unfiltered.adguard.com.,212772,AdGuard Software Limited,CY,,,,true,1.00,2021-03-17T10:21:17Z,2021-03-10T16:39:18Z
178.128.52.31,,14061,DIGITALOCEAN-ASN,SG,,dnsmasq-pi-hole-2.81,,true,0.79,2021-03-17T10:19:31Z,2021-03-12T15:58:09Z
128.199.102.32,,14061,DIGITALOCEAN-ASN,SG,,dnsmasq-pi-hole-2.84,,true,0.81,2021-03-17T10:19:51Z,2021-03-12T15:58:12Z
